n_row,new_switch,cur_switch,current_model_id,new_model_id,weights,ts,ts_mult,ret_ts,ts_n1_pre,ts_n2_pre,ts_n1_post,ts_n2_post
4453,NONE,NONE,4,-1,"(1, 0)",257.30204604544156,420.8602242888188,-0.00015536817952781272,257.0356972132098,4648819741.458965,253.21465371283122,257.00168887814
4454,NONE,NONE,4,-1,"(1, 0)",257.28808463915124,420.7460556870388,-5.4262238862409524e-05,257.022628819801,1412676758.7725675,235.72704879879896,255.70361157307187
4455,NONE,NONE,4,-1,"(1, 0)",257.3463356655382,421.22256414944565,0.00022637827684063346,257.08103804171157,1516846965.2891846,242.628048550521,256.26496596808215
4456,NONE,NONE,4,-1,"(1, 0)",257.2565847024424,420.48855776833966,-0.000348816380372052,256.9897873001408,2121526368.4062634,261.9169490906268,257.5991065585975
4457,NONE,NONE,4,-1,"(1, 0)",257.342867468114,421.1941813160008,0.00033533951937263315,257.0766601672634,2463346863.2556534,254.16969849424538,257.10972790568894
4458,NONE,NONE,4,-1,"(1, 0)",257.27977008899796,420.67807570090366,-0.0002452180484392878,257.00869002936327,10834290468.742157,231.0978614320602,255.35565707074616
4459,NONE,NONE,4,-1,"(1, 0)",257.29323227819674,420.788147327132,5.232372914984869e-05,257.0218935283809,7682988219.546661,268.8873565011879,258.14524190119846
4460,NONE,NONE,4,-1,"(1, 0)",257.3279351928597,421.0719968996633,0.00013486780921232925,257.0552123921886,3684996148.8944607,253.56529895812895,257.0514701586906
4461,NONE,NONE,4,-1,"(1, 0)",257.25008771005184,420.4354634427182,-0.00030256824013816827,256.97413093201266,8251980871.75414,226.69956386970492,255.00466534811807
4462,NONE,NONE,4,-1,"(1, 0)",257.3398429805217,421.1694309383313,0.000348841926462415,257.0611709454884,4752158649.869679,264.1953514484799,257.84353788051504
4463,NONE,NONE,4,-1,"(1, 0)",257.2592597103659,420.51041986406284,-0.0003131885399455833,256.9899457073954,538155864.7358569,251.7820453179903,256.85670618097424
4464,NONE,NONE,4,-1,"(1, 0)",257.2989906829917,420.83523711892684,0.00015442750232604649,257.0273395553562,180335474.61398315,275.5893472559984,258.6430517561111
4465,NONE,NONE,4,-1,"(1, 0)",257.3069851978058,420.90061985912564,3.107043131798309e-05,257.0351472639183,118221981.16154766,235.26653809747,255.687400229278
4466,NONE,NONE,4,-1,"(1, 0)",257.24790355230675,420.41761540642335,-0.0002296417624255008,256.97396583466355,236300626.83693215,240.71832239351082,256.0329912813096
4467,NONE,NONE,4,-1,"(1, 0)",257.3327288829273,421.11121852270446,0.0003296872289476774,257.0535598542673,75073488.84273857,262.9792605381142,257.74760807651273
4468,NONE,NONE,4,-1,"(1, 0)",257.241613459613,420.3662187494353,-0.0003541390107085313,256.95954306219215,139977825.03350893,268.34910068964047,258.05802570730765
4469,NONE,NONE,4,-1,"(1, 0)",257.30380633399847,420.87462070705465,0.00024173910522152774,257.0183863725047,51581417.10200454,262.5701217139353,257.6907926126676
4470,NONE,NONE,4,-1,"(1, 0)",257.28420468389083,420.714331974707,-7.618385853332424e-05,256.999381612051,29596884.744281244,247.8555282769602,256.5913015590154
4471,NONE,NONE,4,-1,"(1, 0)",257.2491459991991,420.4277680956803,-0.00013627371170200705,256.9678926899566,4397449.065908942,249.97329933927637,256.7143791099754
4472,NONE,NONE,4,-1,"(1, 0)",257.3213331456002,421.01798421387156,0.000280572437791907,257.04228486730847,8005231.63230958,229.24037089270342,255.257991677362
4473,NONE,NONE,4,-1,"(1, 0)",257.2278698813136,420.2539367848508,-0.0003632821303177232,256.9534931990611,3170891.137808331,263.0696642458312,257.65727098629054
4474,NONE,NONE,4,-1,"(1, 0)",257.3068315142131,420.8993628889333,0.00030692442435934153,257.02712037606966,901205.8331848982,237.03085311078044,255.8169030518412
4475,NONE,NONE,4,-1,"(1, 0)",257.2611763557754,420.52608463306257,-0.00017745043554721695,256.9797807702747,1849279.6374398703,224.76003501400572,254.8724891975043
4476,NONE,NONE,4,-1,"(1, 0)",257.25300493221664,420.4593027245861,-3.17636475595135e-05,256.97208346561115,629522.2504836073,252.52683222160195,256.90564154151394
4477,NONE,NONE,4,-1,"(1, 0)",257.3057120688327,420.890207093402,0.00020486344923904175,257.021157509893,174380.7261742224,229.71540332379166,255.27829991088956
4478,NONE,NONE,4,-1,"(1, 0)",257.2181340723388,420.17441191952264,-0.0003404234730674925,256.93112261012186,302762.1128362161,267.1604905673221,257.94897466544546
4479,NONE,NONE,4,-1,"(1, 0)",257.30668000392046,420.89812369698916,0.00034418527555287235,257.0196725219379,309593.39223659027,246.19579102198477,256.4902242376523
4480,NONE,NONE,4,-1,"(1, 0)",257.23907707424416,420.3454952419298,-0.00026276741819471975,256.95024593629626,526789.7308917897,239.1777752054995,255.91153888848163
4481,NONE,NONE,4,-1,"(1, 0)",257.25851016516015,420.50429394787864,7.554200994196586e-05,256.9698562475192,639536.955569085,244.48126846757498,256.3194308524132
4482,NONE,NONE,4,-1,"(1, 0)",257.2868401084815,420.7358798115119,0.00011011640989449377,256.996188633027,171998.15574670894,247.25233225440883,256.5494226461937
4483,NONE,NONE,4,-1,"(1, 0)",257.2128460279782,420.1312227100806,-0.0002876350870848473,256.9250049975904,85586.23054891377,257.90585338950774,257.2637885106857
4484,NONE,NONE,4,-1,"(1, 0)",257.3027221201498,420.8657534801519,0.00034936199660281266,257.0112411941295,40633.2460133769,281.4397914402029,259.07640130946146
4485,NONE,NONE,4,-1,"(1, 0)",257.2189852908472,420.1813644348403,-0.00032549386677290204,256.9274529761937,41985.58836881315,247.01815285541787,256.4691471856143
4486,NONE,NONE,4,-1,"(1, 0)",257.26405216002075,420.5495894959896,0.00017519282856091095,256.9708983320226,21713.699701606492,280.6860617338996,258.98544487953797
4487,NONE,NONE,4,-1,"(1, 0)",257.26529515938665,420.55974925053187,4.83159754611778e-06,256.97216511232875,31870.054578364096,255.47642619639538,257.1338234715613
4488,NONE,NONE,4,-1,"(1, 0)",257.2115379565694,420.1205398056451,-0.0002089781290533098,256.9188309336138,28051.902088117702,244.12149846798707,256.24929348620225
4489,NONE,NONE,4,-1,"(1, 0)",257.2946288692089,420.7995676688016,0.0003229928763518186,257.0039637317622,45650.08167857733,280.39405378645625,258.9921115862301
4490,NONE,NONE,4,-1,"(1, 0)",257.20224063099715,420.0446156246721,-0.0003591401412979601,256.91488790151163,23647.4477127539,267.90119065681085,257.98874533582034
4491,NONE,NONE,4,-1,"(1, 0)",257.2686949530658,420.58753873856233,0.0002583404341891782,256.9786628900071,11263.625380554842,266.93382950433994,257.97901794858643
4492,NONE,NONE,4,-1,"(1, 0)",257.2424336238591,420.3729200668606,-0.00010208264805504355,256.9512044042864,27269.26673802973,258.8613151311848,257.3614227749506
4493,NONE,NONE,4,-1,"(1, 0)",257.2134820046304,420.1364167541176,-0.00011255238157344716,256.9238538853139,9778.653261512618,290.9291932912141,259.6918940500906
4494,NONE,NONE,4,-1,"(1, 0)",257.2820547160122,420.6967539973888,0.00026656290246906056,256.9883027880687,3201.3874352956504,261.29092178767905,257.5766644378333
4495,NONE,NONE,4,-1,"(1, 0)",257.18922128873044,419.938315014867,-0.0003608886739420605,256.9066869263304,331.92857927711293,262.3767454797451,257.5705875638989
4496,NONE,NONE,4,-1,"(1, 0)",257.2710195698359,420.60654071069905,0.0003179965147871392,256.99075961400047,573.7796263830307,245.86769651860635,256.43295887276713
4497,NONE,NONE,4,-1,"(1, 0)",257.2195761138154,420.18619016613485,-0.0001999782177695288,256.94049045325545,380.145226938993,251.51351523012502,256.8001385747095
4498,NONE,NONE,4,-1,"(1, 0)",257.21799298387106,420.17325955716836,-6.154799102572072e-06,256.9390658834027,58.2834165886436,260.68704103981975,257.4729951587248
4499,NONE,NONE,4,-1,"(1, 0)",257.26569823316737,420.56304384841434,0.0001854490249056956,256.98703920205554,66.18004243959,245.3921004678573,256.39305774061006
4500,NONE,NONE,4,-1,"(1, 0)",257.18055520051774,419.8675698797893,-0.0003310084692376233,256.905511916519,30.223314609103564,264.5990030089239,257.7259485396902
4501,NONE,NONE,4,-1,"(1, 0)",257.27002293360795,420.5983938842686,0.0003478185769241479,257.00214776345507,140.52702428327453,263.023374747415,257.69285377760673
4502,NONE,NONE,4,-1,"(1, 0)",257.1977600178032,420.00802978719537,-0.0002809229991641516,256.9262701500221,369.3473911309917,266.656843517659,257.8931313638393
4503,NONE,NONE,4,-1,"(1, 0)",257.2235394774648,420.21856332410135,0.00010022703067868705,256.9535595425712,1141.802824780558,245.65888645043233,256.37346532558655
4504,NONE,NONE,4,-1,"(1, 0)",257.24599800023714,420.4020445159022,8.730749306092807e-05,256.97589512689035,1050.1745954341638,252.40467315440526,256.8901614865376
4505,NONE,NONE,4,-1,"(1, 0)",257.17622140420576,419.8321947481048,-0.00027128142536346505,256.910633853659,314.61405733448294,247.80016238079463,256.4868957604244
4506,NONE,NONE,4,-1,"(1, 0)",257.26522992458564,420.55921604379597,0.00034603946100429656,256.9966701526984,170.5993597267795,250.3777343327056,256.7590380688947
4507,NONE,NONE,4,-1,"(1, 0)",257.17851300309604,419.8508999015608,-0.00033712888339316305,256.9085379807996,236.91357140771316,266.52705570342687,257.86580952907053
4508,NONE,NONE,4,-1,"(1, 0)",257.2291090762775,420.2640597466423,0.00019671587734282258,256.9565097955929,90.57212104588129,261.4239072711623,257.53744623951224
4509,NONE,NONE,4,-1,"(1, 0)",257.22399828316327,420.22231102463553,-1.9868839516255643e-05,256.9511766159677,210.56458028059967,247.73327371167224,256.52637205680435
4510,NONE,NONE,4,-1,"(1, 0)",257.1756349858495,419.82740822115755,-0.0001880378380090505,256.89774901986925,1559.105608030469,260.98457065208385,257.45566767449253
4511,NONE,NONE,4,-1,"(1, 0)",257.2559570800588,420.4834285168667,0.0003122751250151326,256.9729929074627,481.12135717955147,252.49185730080927,256.9058101506631
4512,NONE,NONE,4,-1,"(1, 0)",257.16251050859415,419.7202936239149,-0.0003633095558584876,256.87105857859876,2741.292851917697,255.017441731749,257.00479715080445
4513,NONE,NONE,4,-1,"(1, 0)",257.2333398545497,420.2986223696033,0.00027538848283143575,256.94559805675283,7549.91088106359,257.69895622733236,257.2675642590601
4514,NONE,NONE,4,-1,"(1, 0)",257.20106996745824,420.0350564847755,-0.0001254577318998897,256.9125900260651,11888.716359520899,234.56442887963848,255.53699024851323
4515,NONE,NONE,4,-1,"(1, 0)",257.1783873515614,419.84987425486645,-8.81940971350714e-05,256.88925043503224,21010.18813228056,249.11028835355464,256.5852276153814
4516,NONE,NONE,4,-1,"(1, 0)",257.2425487101471,420.3738604094307,0.00024945080738594463,256.95210064459644,14581.722414770098,282.45786506134147,259.0958948205614
4517,NONE,NONE,4,-1,"(1, 0)",257.1505211032354,419.6224619545876,-0.00035781045000080747,256.85724993987884,26617.523569862708,223.32023022565423,254.66307753539516
4518,NONE,NONE,4,-1,"(1, 0)",257.23492564006403,420.311577760323,0.00032817622707093303,256.93936329010836,16276.589809459247,259.05989083775165,257.36906603064057
4519,NONE,NONE,4,-1,"(1, 0)",257.17819307586683,419.84828845864996,-0.00022057199695399573,256.8827932229287,15753.065245810627,251.86707569852734,256.78772397491133
4520,NONE,NONE,4,-1,"(1, 0)",257.18314766909947,419.8887323550699,1.9265029621791974e-05,256.8877332196783,15226.395680275615,235.8963497788178,255.61818946582912
4521,NONE,NONE,4,-1,"(1, 0)",257.2253015480105,420.23295673653024,0.0001638926385034965,256.9306910530874,22329.816236154875,290.32892782478876,259.65860795110103
4522,NONE,NONE,4,-1,"(1, 0)",257.14296183437716,419.5607888825591,-0.0003201586108567876,256.84984847956883,16168.295522187022,259.8542280297871,257.3423192664726
4523,NONE,NONE,4,-1,"(1, 0)",257.233231748721,420.29773918912747,0.00035098792050108554,256.9333693443544,4014.7201762741797,255.21504348653522,257.08488790918057
4524,NONE,NONE,4,-1,"(1, 0)",257.1569574140765,419.6749789744333,-0.00029656216938204436,256.8492375437947,28849.995490789668,266.51244752665866,257.8448223614672
4525,NONE,NONE,4,-1,"(1, 0)",257.1888560489876,419.9353332078185,0.00012403575227807852,256.88109654447425,28828.525227737344,281.980752635662,259.01146088598585
4526,NONE,NONE,4,-1,"(1, 0)",257.20490134138595,420.06634249985706,6.23852532153478e-05,256.8973040281001,35709.833933330934,247.19519188530265,256.4690719262105
4527,NONE,NONE,4,-1,"(1, 0)",257.1394605204994,419.5322255106916,-0.00025446306440603884,256.83308232263863,25664.633005299653,252.35730773230506,256.78782751498466
4528,NONE,NONE,4,-1,"(1, 0)",257.2273163571506,420.24941511875767,0.0003416077455034558,256.9168305852285,10838.468847784075,275.83360163146745,258.59497433180746
4529,NONE,NONE,4,-1,"(1, 0)",257.1383250332103,419.5229626519046,-0.00034602359748462004,256.83119355556056,5430.109538445206,245.68226723644008,256.295954243027
4530,NONE,NONE,4,-1,"(1, 0)",257.1942736523047,419.97956410757945,0.00021755813050931298,256.88864647406774,9241.514865761092,249.78551986284486,256.6496220557546
4531,NONE,NONE,4,-1,"(1, 0)",257.1826629934474,419.8847758540321,-4.514455463327407e-05,256.87782854962217,2595.1744679957555,253.8393340989326,256.936868399681
4532,NONE,NONE,4,-1,"(1, 0)",257.13986566443015,419.5355305551636,-0.00016642214459365915,256.83924742894214,411.02019369667534,252.68936362138106,256.8126195447286
4533,NONE,NONE,4,-1,"(1, 0)",257.2171220401116,420.16614604236565,0.00030039983167027233,256.9149334308919,286.1016901820287,258.6532269062427,257.32268734167883
4534,NONE,NONE,4,-1,"(1, 0)",257.12316501778713,419.3993088810806,-0.0003653496556026029,256.82473260193314,137.1838514573768,269.4250661493208,258.0277845082424
4535,NONE,NONE,4,-1,"(1, 0)",257.19789025701846,420.00909320181484,0.00029057818648793327,256.9018109458172,254.57167997287576,265.83247707141805,257.8326495564022
4536,NONE,NONE,4,-1,"(1, 0)",257.1595001890336,419.69572817253794,-0.00014927390475671424,256.86484388436446,128.96240540205972,257.45126194940656,257.18095183946554
4537,NONE,NONE,4,-1,"(1, 0)",257.14315051360234,419.56232815316895,-6.357997733210501e-05,256.848977049507,75.34744040794352,244.74820216760492,256.23175964232684
4538,NONE,NONE,4,-1,"(1, 0)",257.20278976555954,420.0490996836087,0.00023190326803040055,256.9025322324076,11.169020844967482,232.78507193314613,255.40779035837647
4539,NONE,NONE,4,-1,"(1, 0)",257.1122821891221,419.3105602755286,-0.00035195382094378383,256.81001617165373,17.375200501978224,246.14420389767804,256.30571113506596
4540,NONE,NONE,4,-1,"(1, 0)",257.1989021485324,420.0173554581836,0.00033683871892018364,256.89773057165826,22.57329727892942,255.7843965465562,257.0949172015148
4541,NONE,NONE,4,-1,"(1, 0)",257.1369477211583,419.5117273013865,-0.00024091040004078508,256.83966767359794,7.025412562708604,257.8467016349522,257.189136631011
4542,NONE,NONE,4,-1,"(1, 0)",257.148259563883,419.60401019304976,4.399054285926356e-05,256.8512616531003,11.514229330825934,243.3156080096834,256.13117570650905
4543,NONE,NONE,4,-1,"(1, 0)",257.18463442534556,419.90086921976956,0.00014144481890357425,256.883069342155,1.093066679915246,260.3350698125309,257.41624611381735
4544,NONE,NONE,4,-1,"(1, 0)",257.10557774448154,419.25589353991467,-0.00030743996139142405,256.80021185950955,2.7762737599002443,242.98514402933617,256.06716155225365
4545,NONE,NONE,4,-1,"(1, 0)",257.1961928612626,419.995233985442,0.00035238112290383715,256.89455813810355,6.192006575145225,246.7052575796352,256.4249616696996
4546,NONE,NONE,4,-1,"(1, 0)",257.11621292330943,419.34261336798403,-0.00031101695272506237,256.8136261140328,7.929011312648671,258.84395844232375,257.243266011655
4547,NONE,NONE,4,-1,"(1, 0)",257.1541226294462,419.6518479270921,0.0001474310438873781,256.8488204550797,2.0899825340908444,254.5943720621287,256.9659142001479
4548,NONE,NONE,4,-1,"(1, 0)",257.163804919003,419.730856901296,3.765098993953756e-05,256.85858971875126,2.533770801142214,239.18433240043862,255.84189452617454
4549,NONE,NONE,4,-1,"(1, 0)",257.10312912566275,419.2359294005563,-0.0002359700365897833,256.79988562347216,1.400360485493534,268.2279345607057,257.9212547125756
4550,NONE,NONE,4,-1,"(1, 0)",257.189292687528,419.93889791463295,0.00033507615129776513,256.8832294140033,0.7710468549799897,249.55295064690324,256.6278991587004
4551,NONE,NONE,4,-1,"(1, 0)",257.09823782357955,419.1960517927073,-0.00035410100186340624,256.79649814325666,0.32082986827128646,253.54664023453242,256.8370460068668
4552,NONE,NONE,4,-1,"(1, 0)",257.15914464274647,419.6928268438846,0.00023687290266828298,256.85706333941846,0.2950658182785384,244.21702229410994,256.2075796811002
4553,NONE,NONE,4,-1,"(1, 0)",257.14113701870735,419.5459020229276,-7.00276655041373e-05,256.8397261374896,0.14909569513987941,251.5014767907462,256.7264539597171
4554,NONE,NONE,4,-1,"(1, 0)",257.1042837420916,419.24534315294716,-0.0001433295278521368,256.80178969394336,0.26588031332598466,256.35148546614727,257.04892270507474
4555,NONE,NONE,4,-1,"(1, 0)",257.17816368553963,419.8480485573659,0.0002873127182380901,256.874765825887,0.21573631920811082,240.21917723970125,255.93135242589133
4556,NONE,NONE,4,-1,"(1, 0)",257.08413661376636,419.0811050093656,-0.00036567748701893507,256.78134126880565,0.1953327934342285,269.9175859272352,258.02798673064376
4557,NONE,NONE,4,-1,"(1, 0)",257.16235803364475,419.7190493376748,0.0003042176127433865,256.8531597072928,0.042435124724776625,230.57157690731748,255.20730469947378
4558,NONE,NONE,4,-1,"(1, 0)",257.11801041620276,419.35727164056095,-0.0001724647498622278,256.80692314242674,0.09721825839732792,259.0969329252037,257.26353327005023
4559,NONE,NONE,4,-1,"(1, 0)",257.1080576573219,419.2761136016559,-3.870966292855758e-05,256.79702984059065,0.08883076136892284,245.9307380473292,256.2860858998404
4560,NONE,NONE,4,-1,"(1, 0)",257.1627664910186,419.72238259932607,0.0002127627364186108,256.8495828767799,0.04311917516448859,236.64759468237565,255.65441699386793
4561,NONE,NONE,4,-1,"(1, 0)",257.07412834341636,418.99953734635164,-0.00034473663547066204,256.75040330131554,0.4192495044148677,268.317048023447,257.9010334038633
4562,NONE,NONE,4,-1,"(1, 0)",257.16255237315175,419.7206352641108,0.0003439040189961309,256.84398322769823,1.295056439858437,264.76355543594764,257.7214060254865
4563,NONE,NONE,4,-1,"(1, 0)",257.0958060245137,419.1762270500002,-0.0002595829427870008,256.7780432349281,1.0544469784938322,251.39574368178938,256.67660771063163
4564,NONE,NONE,4,-1,"(1, 0)",257.1135739565748,419.3210937508724,6.910777111382477e-05,256.7957738351054,1.037390825290924,244.7782688882907,256.2064642733415
4565,NONE,NONE,4,-1,"(1, 0)",257.1439833687308,419.56912275181116,0.00011826530017244379,256.82575778055514,0.8149506150200476,269.8026062874921,258.0747590107404
4566,NONE,NONE,4,-1,"(1, 0)",257.0684924075522,418.9536099129895,-0.00029361777583108246,256.7537510970252,0.3480637996651152,228.16685473171978,254.94276038365683
4567,NONE,NONE,4,-1,"(1, 0)",257.15887492040673,419.6906258664719,0.00035152743524684055,256.84275868996025,0.26719602361439976,267.8270378502818,257.94324864390734
4568,NONE,NONE,4,-1,"(1, 0)",257.07551885287614,419.010869274751,-0.0003241948390460909,256.760724532301,0.20248567850224203,280.9890753212083,258.8343265702457
4569,NONE,NONE,4,-1,"(1, 0)",257.1192758382479,419.36759120469543,0.0001701961432872271,256.8098738210365,2.135985382766999,239.74535072090225,255.84166607284723
4570,NONE,NONE,4,-1,"(1, 0)",257.1225528691656,419.3943164587458,1.2745096702727603e-05,256.81305565132357,1.260844091328472,241.4279090877625,255.96844552348296
4571,NONE,NONE,4,-1,"(1, 0)",257.06698472056195,418.94132440316025,-0.00021613877668720665,256.7576411624597,1.2238496952180922,233.6121603405423,255.34185882016567
4572,NONE,NONE,4,-1,"(1, 0)",257.1510834007037,419.62704980607043,0.0003270934496676059,256.8385613900701,0.6124788506660142,279.2468187632239,258.7757154448406
4573,NONE,NONE,4,-1,"(1, 0)",257.05847567969676,418.8719931961854,-0.00036019447858504035,256.7503945177035,0.2527059448374404,271.71706904244326,258.13666563898664
4574,NONE,NONE,4,-1,"(1, 0)",257.1240551881254,419.4065688144602,0.00025508260140056147,256.8192105726484,0.6580655874447539,237.42106514105944,255.67520212711528
4575,NONE,NONE,4,-1,"(1, 0)",257.09962346652674,419.2073482978623,-9.502371295314757e-05,256.79147985452136,8.672327039090876,265.28731997915,257.7017603211121
4576,NONE,NONE,4,-1,"(1, 0)",257.0687702472185,418.95587394351514,-0.00012001211946304727,256.75963831267126,16.266982348033785,251.79875926426573,256.6811583364125
4577,NONE,NONE,4,-1,"(1, 0)",257.13882333610366,419.5270275908106,0.0002724700692589718,256.83249228598737,35.47898752972801,258.04531571142013,257.2054781341389
4578,NONE,NONE,4,-1,"(1, 0)",257.04523197126093,418.7641024340506,-0.00036403838240519915,256.74239473460864,17.891724315533125,263.7461204548768,257.5381307608365
4579,NONE,NONE,4,-1,"(1, 0)",257.12667695660684,419.4279516708086,0.0003168006054509378,256.82523239001097,25.29464023720434,265.7249570446069,257.75894228140976
4580,NONE,NONE,4,-1,"(1, 0)",257.0766543505002,419.0201231712662,-0.0001945635246558981,256.7776771348359,10.163496371586417,243.21415398063266,256.0570918704137
4581,NONE,NONE,4,-1,"(1, 0)",257.073175889168,418.9917754814212,-1.353092475244917e-05,256.7742770537128,6.78192775296413,263.28293251591646,257.52989872893113
4582,NONE,NONE,4,-1,"(1, 0)",257.1226319409581,419.3949613317915,0.00019236271937438418,256.82051166835043,2.0209170511204446,257.1033204255805,257.121211867001
4583,NONE,NONE,4,-1,"(1, 0)",257.0362464627915,418.69091404426604,-0.0003360264019853636,256.73401388520955,2.117159624414622,284.11215999767523,259.02794526227484
4584,NONE,NONE,4,-1,"(1, 0)",257.1259689319434,419.42217701330554,0.00034900452571676643,256.82393272104457,2.2571463752760117,245.08779568546277,256.240752307406
4585,NONE,NONE,4,-1,"(1, 0)",257.0546759364666,418.8410360576615,-0.00027730719405797116,256.7560126632368,0.9421032659860351,284.15044714325575,259.04769256323806
4586,NONE,NONE,4,-1,"(1, 0)",257.07879841482753,419.0375969688516,9.383741608776188e-05,256.7819445188593,3.9838116598917668,255.74834833401704,256.98094697138885
4587,NONE,NONE,4,-1,"(1, 0)",257.1031221940464,419.2358728866099,9.461156941546327e-05,256.8061263896226,3.6464684841462676,281.8035430012353,258.9196076087971
4588,NONE,NONE,4,-1,"(1, 0)",257.0316814363946,418.6537351013991,-0.0002779067186546639,256.74219654862054,0.5091371074570028,268.4292448685489,257.87009881977934
4589,NONE,NONE,4,-1,"(1, 0)",257.1214628242191,419.38542663609127,0.0003492398704130772,256.82674813263463,0.17276800486695426,263.6548046309302,257.6018948647264
4590,NONE,NONE,4,-1,"(1, 0)",257.0351240956787,418.6817729053236,-0.0003358460498157551,256.7382757879843,0.2817942327360407,258.8069135328211,257.16545714240976
4591,NONE,NONE,4,-1,"(1, 0)",257.0844341578484,419.08353019578453,0.0001918233279759376,256.78984959803677,0.6868802317781237,245.4331213456202,256.22752655933925
4592,NONE,NONE,4,-1,"(1, 0)",257.0811627060237,419.0568662576957,-1.2725284790296691e-05,256.78630604894073,3.3888765596052277,260.05282847220377,257.2997196549896
4593,NONE,NONE,4,-1,"(1, 0)",257.0309280167386,418.64759927988905,-0.0001954231007263158,256.7380570968336,1.6383465098967136,247.29635155158653,256.3148396965826
4594,NONE,NONE,4,-1,"(1, 0)",257.11254104026483,419.3126710116495,0.0003174717919158641,256.81796192964066,1.1268641450924595,271.67767316719824,258.18363132907126
4595,NONE,NONE,4,-1,"(1, 0)",257.0188782202859,418.54947596400837,-0.00036435361662908675,256.72374441849695,1.2877407975814625,260.57297356190406,257.2803344316752
4596,NONE,NONE,4,-1,"(1, 0)",257.08887938389523,419.1197631449841,0.00027232097943105947,256.7968912216683,3.0814423376954867,232.8752813100988,255.30809658704013
4597,NONE,NONE,4,-1,"(1, 0)",257.05818274719877,418.86960656140644,-0.0001194080020829539,256.7634799770727,16.79105090256022,272.3402535977031,258.1822329010492
4598,NONE,NONE,4,-1,"(1, 0)",257.03351891910756,418.668699793602,-9.595108433060419e-05,256.73791107055774,34.36798760254247,239.95848076778475,255.77746918963004
4599,NONE,NONE,4,-1,"(1, 0)",257.0993474002024,419.20509763756115,0.00025607575693771447,256.8036173832638,33.92062788267364,240.30253425251018,255.86408042611097
4600,NONE,NONE,4,-1,"(1, 0)",257.0065591617429,418.4491790269898,-0.00036096935780232926,256.7136841968642,19.35385156675749,259.5547532164164,257.19402546025776
4601,NONE,NONE,4,-1,"(1, 0)",257.0907330422408,419.13487301772466,0.0003274628461441323,256.79420610269864,8.702892965132609,245.66143167732957,256.2501740951526
4602,NONE,NONE,4,-1,"(1, 0)",257.035227816528,418.6826176549322,-0.0002159207282036225,256.73728569008523,14.410547971301668,280.15721542914076,258.7360833543254
4603,NONE,NONE,4,-1,"(1, 0)",257.0383006195749,418.70764457429493,1.1954721949389242e-05,256.7404794186856,31.02678536540075,260.0025311535782,257.2563470838945
4604,NONE,NONE,4,-1,"(1, 0)",257.08233234783694,419.06639925668713,0.000171289481674859,256.78497870290977,38.78138960127084,248.37202484032596,256.44171872505075
4605,NONE,NONE,4,-1,"(1, 0)",256.99870117105314,418.3852123971526,-0.00032536184791373773,256.7019490213825,34.58245162207902,280.77139568745275,258.74767131046315
4606,NONE,NONE,4,-1,"(1, 0)",257.0892910944479,419.12311911632025,0.0003524296451010653,256.79089502232495,25.080809142690033,250.10337971265335,256.5755148746262
4607,NONE,NONE,4,-1,"(1, 0)",257.0137436373705,418.50766986908343,-0.0002939000648407028,256.72076175748157,6.599498672825029,265.6751978782707,257.650934268161
4608,NONE,NONE,4,-1,"(1, 0)",257.04403880073454,418.75438328186044,0.00011786676297539571,256.7510432062826,6.686695373184001,267.8482425855326,257.83876978315675
4609,NONE,NONE,4,-1,"(1, 0)",257.0620618437541,418.901211948755,7.011409903275357e-05,256.7693738686468,9.438890713539655,263.7438661154221,257.5535246733636
4610,NONE,NONE,4,-1,"(1, 0)",256.9949883253306,418.35499133268763,-0.00026095749015432146,256.69692399479135,43.97538287094933,270.93737324224446,258.02075202940523
4611,NONE,NONE,4,-1,"(1, 0)",257.08373010910475,419.07779173834325,0.0003452458990164956,256.7900249983415,113.93423488977503,262.8779617833056,257.5098739116641
4612,NONE,NONE,4,-1,"(1, 0)",256.99488943724026,418.3541864474518,-0.0003456306851558996,256.7078109778806,28.35340655254758,244.23098530816074,256.055828100616
4613,NONE,NONE,4,-1,"(1, 0)",257.04960348691765,418.79971282222493,0.00021287670867861175,256.7581992871424,6.486553894277017,257.8953905222409,257.111816179633
4614,NONE,NONE,4,-1,"(1, 0)",257.0398254974896,418.7200646224737,-3.8040033029126893e-05,256.74919470136314,1.4827689947588407,261.77667368278384,257.3882622535439
4615,NONE,NONE,4,-1,"(1, 0)",256.99515801687033,418.356372515193,-0.0001737915984873503,256.70850728770466,0.28037071393664525,257.98698357548705,257.0681281717685
4616,NONE,NONE,4,-1,"(1, 0)",257.073787260079,418.99675773211686,0.0003059093319846182,256.78482114491925,0.16405825019888212,236.75850465802307,255.57961735095762
4617,NONE,NONE,4,-1,"(1, 0)",256.97943483633037,418.22841119496707,-0.0003670920470975398,256.6826746520889,0.8003738220774452,273.6449764903689,258.2056197749833
4618,NONE,NONE,4,-1,"(1, 0)",257.05347163887905,418.83122482740157,0.00028806250389062704,256.7629194315598,4.000612075379898,236.12708555114656,255.51423400328213
4619,NONE,NONE,4,-1,"(1, 0)",257.0166558101293,418.531380551591,-0.00014323271027397535,256.72423776446857,10.666395417523164,261.91042283828574,257.37666777588703
4620,NONE,NONE,4,-1,"(1, 0)",256.99837581701206,418.38256407686305,-7.112629787160891e-05,256.7063303675996,7.409214801896416,267.4445203744687,257.76690535916146
